filename,extension,relative_path,file_size_bytes,readable,width,height,aspect_ratio,mode,channels,format,sha256,anomalies,class_name,dataset_name,dataset_role,sample_id,annotation_path,duplicate_group_id,is_duplicate,split
blast_1010.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1010.jpg,323143,True,1024,1024,1.0,RGB,3,JPEG,bc441ca180650f6110f1bb76d8dfce94b33a4239bb89fc4850acb90207758301,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000014,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1010.txt,UNIQUE_GROUP_013151,False,train
blast_1012.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1012.jpg,327477,True,1024,1024,1.0,RGB,3,JPEG,99a42d651e487e55401e4aad8c5e8286504417608c73d4e9a599a278dfe066fb,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000016,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1012.txt,UNIQUE_GROUP_010748,False,train
blast_1013.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1013.jpg,323256,True,1024,1024,1.0,RGB,3,JPEG,cf5263fcba7e06d8c7ea638f88e565ccb7d515e24ebf791b3f1a6904e2d62bd1,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000017,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1013.txt,UNIQUE_GROUP_014486,False,train
blast_1014.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1014.jpg,318244,True,1024,1024,1.0,RGB,3,JPEG,419d6224754e228c41d2b1f57b43a06306ae51d77afec6028e4a715681e17151,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000018,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1014.txt,UNIQUE_GROUP_004585,False,train
blast_1015.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1015.jpg,315244,True,1024,1024,1.0,RGB,3,JPEG,a1cd9dcfec50174f6d50f7ad0dcedce3b8040cffe25d0cc332c2ee2f64a6eae7,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000019,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1015.txt,UNIQUE_GROUP_011336,False,train
blast_1017.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1017.jpg,300670,True,1024,1024,1.0,RGB,3,JPEG,646558c4758faa760dfc3695fc3aef28999f889bd4aee79d1bcdf649fafe68bf,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000021,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1017.txt,UNIQUE_GROUP_007038,False,train
blast_1018.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1018.jpg,300678,True,1024,1024,1.0,RGB,3,JPEG,e009e6812ede2c558c62b668af00103074d1419a8dddeff6afff3047e9c4a915,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000022,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1018.txt,UNIQUE_GROUP_015646,False,train
blast_1019.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1019.jpg,293367,True,1024,1024,1.0,RGB,3,JPEG,10fd90d6c8cf953beaa07c1c790a9a5c2b528efcd6f1b09637dadd9986b0ebe6,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000023,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1019.txt,UNIQUE_GROUP_001164,False,train
blast_1020.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1020.jpg,278209,True,1024,1024,1.0,RGB,3,JPEG,f697ce230b97ab579fc1f5d3bebae86c8cf4cf9cb56afbe0a3de9485ee12562b,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000025,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1020.txt,UNIQUE_GROUP_017153,False,train
blast_1021.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1021.jpg,283977,True,1024,1024,1.0,RGB,3,JPEG,c43e74cca8adad84a50e94f260b9f7eca51befc4e488cae1204e0e68742c3bc5,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000026,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1021.txt,UNIQUE_GROUP_013732,False,train
blast_1022.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1022.jpg,281015,True,1024,1024,1.0,RGB,3,JPEG,4553fccb94b482d54eff0b06246261427f342860eb7e1a3689481fd0b533f7b3,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000027,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1022.txt,UNIQUE_GROUP_004842,False,train
blast_1023.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1023.jpg,304643,True,1024,1024,1.0,RGB,3,JPEG,a022c6f3c992674d9eec80810702dbc70ce2c61bb9111b38d0f2a576f29e1428,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000028,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1023.txt,UNIQUE_GROUP_011206,False,train
blast_1024.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1024.jpg,272367,True,1024,1024,1.0,RGB,3,JPEG,dc5cd7c3ce0b3b745192fef7035e643e52e1e7ce351d9e30e50679fc5f0013af,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000029,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1024.txt,UNIQUE_GROUP_015403,False,train
blast_1025.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1025.jpg,277498,True,1024,1024,1.0,RGB,3,JPEG,824fefb555eb06f9e679a2e28707c65adb9f00140a82cc2295b942cf89889e00,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000030,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1025.txt,UNIQUE_GROUP_009108,False,train
blast_1026.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1026.jpg,350209,True,1024,1024,1.0,RGB,3,JPEG,12d45cd4b7d65dace3b3d0753d0dc8e9fedcf0a47d7364b544f740f9b6680db5,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000031,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1026.txt,UNIQUE_GROUP_001299,False,train
blast_1027.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1027.jpg,339357,True,1024,1024,1.0,RGB,3,JPEG,5266b27637431cd383b02bc50dc50118148fc2a7d43aa9b4e820a1842e0768e9,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000032,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1027.txt,UNIQUE_GROUP_005768,False,train
blast_1028.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1028.jpg,373944,True,1024,1024,1.0,RGB,3,JPEG,c8c6a6b76074c60c92787d80cecdaf884f9441387f502272146748eb7da41335,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000033,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1028.txt,UNIQUE_GROUP_014048,False,train
blast_103.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_103.jpg,296953,True,1024,1024,1.0,RGB,3,JPEG,3355e72e422a571b24072eeee70f89aec1c278f3163efafdbf29414b97b8274d,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000035,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_103.txt,UNIQUE_GROUP_003582,False,train
blast_1030.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1030.jpg,354398,True,1024,1024,1.0,RGB,3,JPEG,bc521d8a2c16e35545d3fb380b162cda5cc82beafea356139fcfb5554aef1f01,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000036,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1030.txt,UNIQUE_GROUP_013160,False,train
blast_1031.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1031.jpg,354041,True,1024,1024,1.0,RGB,3,JPEG,8e7ba6270aeacdb4a1498e969be684fcbafa8c8b3bc125b1058afb3a3b28f486,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000037,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1031.txt,UNIQUE_GROUP_009979,False,train
blast_1033.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1033.jpg,366198,True,1024,1024,1.0,RGB,3,JPEG,e218b705b20b2ac7a82ffc494c20a7797695d3a52cc6c3b46da69a0f3247f49d,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000039,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1033.txt,UNIQUE_GROUP_015795,False,train
blast_1034.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1034.jpg,375779,True,1024,1024,1.0,RGB,3,JPEG,4c31d6d60a754f677034f8924174d1f75e77de6114db03177edf26db27b5068e,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000040,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1034.txt,UNIQUE_GROUP_005328,False,train
blast_1035.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1035.jpg,420989,True,1024,1024,1.0,RGB,3,JPEG,247f24282a7af00cb7ab935d28d599e7c656df92acf4c025a779519d257f024b,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000041,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1035.txt,UNIQUE_GROUP_002567,False,train
blast_1036.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1036.jpg,340364,True,1024,1024,1.0,RGB,3,JPEG,08bdb4d8fe68556a83a9156f7f53e1721321f05eafa2923bc922cc9395fd0280,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000042,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1036.txt,UNIQUE_GROUP_000583,False,train
blast_1037.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1037.jpg,336837,True,1024,1024,1.0,RGB,3,JPEG,8233820e9ee9fbd74549de47c5323d7968730cfb89334b3c422554b4fa297aea,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000043,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1037.txt,UNIQUE_GROUP_009098,False,train
blast_1038.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1038.jpg,339364,True,1024,1024,1.0,RGB,3,JPEG,7fa2b34e3e4bf7d2ebffca2596cd737817dbeeea278c8b62c6241d9c6cfdcc4f,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000044,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1038.txt,UNIQUE_GROUP_008921,False,train
blast_1039.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1039.jpg,342096,True,1024,1024,1.0,RGB,3,JPEG,1bfdc9baad71bdde0a4a6d2d49bcfcdb2d3a2ae41b73e62883974be188248655,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000045,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1039.txt,UNIQUE_GROUP_001954,False,train
blast_104.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_104.jpg,281237,True,1024,1024,1.0,RGB,3,JPEG,dbdf89e45d7d030f53dd165e91b2ffac6b1e510e993e820cb3a77f80b54270ba,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000046,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_104.txt,UNIQUE_GROUP_015369,False,train
blast_1040.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1040.jpg,343312,True,1024,1024,1.0,RGB,3,JPEG,8093f9034821c0c4c8f0c99e7630218ffdf8a721609d27a4bf0daf71c65ad59a,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000047,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1040.txt,UNIQUE_GROUP_008983,False,train
blast_1042.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1042.jpg,344142,True,1024,1024,1.0,RGB,3,JPEG,2ed20e3b02d7cadcec6d0af6ab12df845fb0cfb1130a18aad719ff7527561a64,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000049,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1042.txt,UNIQUE_GROUP_003285,False,train
blast_1043.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1043.jpg,407111,True,1024,1024,1.0,RGB,3,JPEG,cbb8ba0e2897c6eea197dbd40b57abc4bdca2677035d74fe1c2c95cca5245268,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000050,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1043.txt,UNIQUE_GROUP_014259,False,train
blast_1044.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1044.jpg,303663,True,1024,1024,1.0,RGB,3,JPEG,47a8a12cc77077a51834ad8a9019c7007ea9e3a0b58d06fb9c9dec511e9ec5b6,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000051,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1044.txt,UNIQUE_GROUP_004988,False,train
blast_1045.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1045.jpg,297312,True,1024,1024,1.0,RGB,3,JPEG,100d8008a2051f2694da1f606151de78566c2344a9c70f591fbd1f20a85a1e2d,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000052,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1045.txt,UNIQUE_GROUP_001100,False,train
