filename,extension,relative_path,file_size_bytes,readable,width,height,aspect_ratio,mode,channels,format,sha256,anomalies,class_name,dataset_name,dataset_role,sample_id,annotation_path,duplicate_group_id,is_duplicate,split
blast_1105.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1105.jpg,300517,True,1024,1024,1.0,RGB,3,JPEG,dcd9d5cfb60db5316bfd76af446c64c1cf22b8d6a9fe0b3f5d5024f099315689,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000119,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1105.txt,UNIQUE_GROUP_015439,False,calibration
blast_1110.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1110.jpg,288286,True,1024,1024,1.0,RGB,3,JPEG,a7845fd06c1dbcc254fc977e831888ab07dba5c3ed32cc9bf1a3b35df660b8d1,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000125,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1110.txt,UNIQUE_GROUP_011717,False,calibration
blast_1117.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1117.jpg,218737,True,1024,1024,1.0,RGB,3,JPEG,5dcd076d0d09c0fc8b749bf39158556a03080b3fb3fe34f103674b2b164ac88d,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000132,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1117.txt,UNIQUE_GROUP_006560,False,calibration
blast_1118.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1118.jpg,215624,True,1024,1024,1.0,RGB,3,JPEG,74e6911fd48cba71233bc084018d9a520f4a9ef9f9e42a013c79f6af2e8c3a89,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000133,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1118.txt,UNIQUE_GROUP_008162,False,calibration
blast_112.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_112.jpg,299640,True,1024,1024,1.0,RGB,3,JPEG,8d8963ee752c72705e545233bee77e19e086ecb01c6646c182f40031e39e5f3d,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000135,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_112.txt,UNIQUE_GROUP_009923,False,calibration
blast_1143.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1143.jpg,321525,True,1024,1024,1.0,RGB,3,JPEG,0adf4b47e931420c47104c7b65e014501add0d41241a048308393fcbc94e7ae7,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000161,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1143.txt,UNIQUE_GROUP_000735,False,calibration
blast_1146.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1146.jpg,316462,True,1024,1024,1.0,RGB,3,JPEG,8010d3f0410cd063e9d9631af9dc935edeed435ab94017fc83ad6abc6743f1a9,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000164,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1146.txt,UNIQUE_GROUP_008951,False,calibration
blast_1151.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1151.jpg,291153,True,1024,1024,1.0,RGB,3,JPEG,0b8d9b8a3d57a8499498bbf8d859a6ef0666b63293dccc5fee80c17071d7b5dc,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000170,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1151.txt,UNIQUE_GROUP_000790,False,calibration
blast_1156.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1156.jpg,308988,True,1024,1024,1.0,RGB,3,JPEG,3ec0513abfddac1bf84092d97b997631bea26f38783b1054543020a8a0e94ad6,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000175,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1156.txt,UNIQUE_GROUP_004392,False,calibration
blast_1160.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1160.jpg,325875,True,1024,1024,1.0,RGB,3,JPEG,81d582d1202a626aa10e2a40ab6a106ba27a9515a5a8620702210b1b93e57027,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000180,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1160.txt,UNIQUE_GROUP_009080,False,calibration
blast_1170.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1170.jpg,322137,True,1024,1024,1.0,RGB,3,JPEG,06971ff4419d89f70ef9410d7b967ada8bf1fe64746a687a867aee741d55caf6,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000191,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1170.txt,UNIQUE_GROUP_000437,False,calibration
blast_1176.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1176.jpg,333004,True,1024,1024,1.0,RGB,3,JPEG,6ddc6f35aa4bfe7d64bc74b8578599fa2a9dae2e0335d36d96b40be9a011e661,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000197,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1176.txt,UNIQUE_GROUP_007667,False,calibration
blast_1183.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1183.jpg,268340,True,1024,1024,1.0,RGB,3,JPEG,1e70bcaadfd51480a782f00492d5870c89cac54c5117f4afb6cb44fdcb9c0bb7,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000205,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1183.txt,UNIQUE_GROUP_002124,False,calibration
blast_1196.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1196.jpg,273570,True,1024,1024,1.0,RGB,3,JPEG,9e5f393dcd60e1e774dd67ac89c422b308a504116b223bade0ed9f30c34f1ca5,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000219,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1196.txt,UNIQUE_GROUP_011106,False,calibration
blast_1204.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1204.jpg,284499,True,1024,1024,1.0,RGB,3,JPEG,a4d951631555e2eaa8c4a25e0cac7e70d390b6feff33b84cca9063196a10aeb3,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000229,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1204.txt,UNIQUE_GROUP_011529,False,calibration
blast_1210.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1210.jpg,148893,True,1024,1024,1.0,RGB,3,JPEG,a3647a0bbfc3b81a9cf52bcc89ec93b60082744794004b6f65609fe81cc97bf8,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000236,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1210.txt,UNIQUE_GROUP_011442,False,calibration
blast_1213.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1213.jpg,265456,True,1024,1024,1.0,RGB,3,JPEG,20dc70c25ada2b77949b89c4a4ac4ed037d42f2652a6f7a2700ec6a11790eaa5,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000239,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1213.txt,UNIQUE_GROUP_002300,False,calibration
blast_1214.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1214.jpg,254286,True,1024,1024,1.0,RGB,3,JPEG,e313231aa128566ddf13d8a1cbadc3fdc223e7165f5c840253e93884a27aa832,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000240,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1214.txt,UNIQUE_GROUP_015858,False,calibration
blast_1218.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1218.jpg,284896,True,1024,1024,1.0,RGB,3,JPEG,2fa8ecf22103cd7fc82fd01af2deee95ba9d0858bf67696322f6bd91f81d4950,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000244,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1218.txt,UNIQUE_GROUP_003336,False,calibration
blast_1220.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1220.jpg,262771,True,1024,1024,1.0,RGB,3,JPEG,df59338448e457781cdbc7afeb5e99cbd3f901999e9602aa7b9cd4241f3ed422,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000247,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1220.txt,UNIQUE_GROUP_015604,False,calibration
blast_1229.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1229.jpg,279986,True,1024,1024,1.0,RGB,3,JPEG,0cb32fa73775804f3fe52521baf0514b992c10a85338086f55cd7e4f363760bd,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000256,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1229.txt,UNIQUE_GROUP_000869,False,calibration
blast_1244.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1244.jpg,261884,True,1024,1024,1.0,RGB,3,JPEG,b6b9882bc147b204dd6565db21d8580e6581dc9d8288d7dc7f5a67f04249e240,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000273,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1244.txt,UNIQUE_GROUP_012777,False,calibration
blast_1258.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1258.jpg,287587,True,1024,1024,1.0,RGB,3,JPEG,a4b38059a86cfeef0db08e7a51647cb476c72405d0e58f23d6247b1fc9bade1e,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000288,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1258.txt,UNIQUE_GROUP_011520,False,calibration
blast_1259.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1259.jpg,288443,True,1024,1024,1.0,RGB,3,JPEG,a869b9df320c5b91271c1efd47a9d8648b35e17cc1bd0d097b8d07fa3ff13f25,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000289,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1259.txt,UNIQUE_GROUP_011784,False,calibration
blast_1271.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1271.jpg,208903,True,1024,1024,1.0,RGB,3,JPEG,0871d638d6e3b13eec85de4e6590c0981d82edb3779db3ec5cb5c0c415bae13a,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000303,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1271.txt,UNIQUE_GROUP_000558,False,calibration
blast_1274.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1274.jpg,208544,True,1024,1024,1.0,RGB,3,JPEG,076167343ef18fda5638a6ebb769f9451bc510cb784bf37d359d54a25c17502e,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000306,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1274.txt,UNIQUE_GROUP_000498,False,calibration
blast_1278.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1278.jpg,186124,True,1024,1024,1.0,RGB,3,JPEG,293b335ccbd2969f4774d378daecaf535d5ded13cba33346c8028438701fbd3a,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000310,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1278.txt,UNIQUE_GROUP_002886,False,calibration
blast_1287.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1287.jpg,402118,True,1024,1024,1.0,RGB,3,JPEG,b4cd22b2948eb28a7a59f7508bdeed933206a7fcd0eb15108ddfd840a1b46290,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000320,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1287.txt,UNIQUE_GROUP_012650,False,calibration
blast_1292.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1292.jpg,527016,True,1024,1024,1.0,RGB,3,JPEG,9ca1f5cdb78e98b772cf491a83e5a0388bef1992d768fc9e68180d128a43fc96,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000326,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1292.txt,UNIQUE_GROUP_010972,False,calibration
blast_1293.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1293.jpg,531033,True,1024,1024,1.0,RGB,3,JPEG,7cba5e82aad7e37e6c54110d0bf6872553e4a1fba368d89d8b821722115a9d5e,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000327,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1293.txt,UNIQUE_GROUP_008712,False,calibration
blast_1304.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1304.jpg,427396,True,1024,1024,1.0,RGB,3,JPEG,ad39d6fcd6784238e8767ff6e7a86891b767d67805be0a5a866344471340bb16,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000340,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1304.txt,UNIQUE_GROUP_012125,False,calibration
blast_1305.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1305.jpg,431869,True,1024,1024,1.0,RGB,3,JPEG,00c8f3a5c8a88894ee25eb2d25d2c7827c703d466c6ec8efceb5c6a3347466ef,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000341,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1305.txt,UNIQUE_GROUP_000054,False,calibration
blast_1307.jpg,.jpg,Annotated images ( visual with labels)/Blast/visuals/blast_1307.jpg,297706,True,1024,1024,1.0,RGB,3,JPEG,b3f0afb2ae2c46695c5424b0b4a2c5feda0f196cbf28da0f880277b76bd63495,,Blast,RiceLeafDiseaseBD,PRIMARY_DEVELOPMENT_DATASET,PRIMARY_000343,D:\BTech Final Year Project\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD A Field-Based Annotated Smartpho\RiceLeafDiseaseBD\RiceLeafDiseaseBD\Annotated images ( visual with labels)\Blast\labels\blast_1307.txt,UNIQUE_GROUP_012586,False,calibration
